iter	Logloss
278	0.1475020013
279	0.1473006693
280	0.1470850956
281	0.1469181996
282	0.1466751995
283	0.1465584348
284	0.1462734954
285	0.146099418
286	0.14588505
287	0.145777922
288	0.1455868036
289	0.1455446179
290	0.1452276697
291	0.1450935965
292	0.1449675421
293	0.1446727769
294	0.1444865038
295	0.1442553733
296	0.1441246489
297	0.1438405384
298	0.1435647408
299	0.1433865905
300	0.1431241836
301	0.1430054595
302	0.1427968351
303	0.1425945144
304	0.1423950436
305	0.1422050998
306	0.1420094847
307	0.1417930586
308	0.1415282159
309	0.1413267478
310	0.1411884846
311	0.1408752217
312	0.1407265039
313	0.1406341717
314	0.1404761897
315	0.1402969482
316	0.1400865788
317	0.1399010882
318	0.1396704565
319	0.1394474766
320	0.1391748506
321	0.1389988162
322	0.1388803756
323	0.1387901318
324	0.1387241333
325	0.1385705562
326	0.1382768688
327	0.1381712186
328	0.1380008299
329	0.1377667261
330	0.1376112767
331	0.1374865798
332	0.137394046
333	0.1372527855
334	0.1369529404
335	0.1367534612
336	0.1365994587
337	0.1363786364
338	0.1362089923
339	0.1360240629
340	0.1357256637
341	0.135641068
342	0.1355770905
343	0.1354512328
344	0.1353236897
345	0.1352269998
346	0.1351275163
347	0.1349527961
348	0.1348375045
349	0.1346411964
350	0.1345222921
351	0.1343419764
352	0.1342253414
353	0.1341643621
354	0.133932469
355	0.1337211565
356	0.1336191465
357	0.13352683
358	0.1333871851
359	0.1332765464
360	0.1331417481
361	0.1330564443
362	0.132916073
363	0.1328332671
364	0.1326264724
365	0.1324492187
366	0.1322448724
367	0.1321558852
368	0.131943332
369	0.1318714771
370	0.1317062413
371	0.1316175431
372	0.1314439755
373	0.1312961084
374	0.1311505411
375	0.1309387613
376	0.1307192592
377	0.1305638814
378	0.130304063
379	0.1301596564
380	0.1299656514
381	0.1298553465
382	0.1296520318
383	0.1295535339
384	0.1294352323
385	0.129321782
386	0.1292673915
387	0.1291246988
388	0.1290666348
389	0.1289545347
390	0.128892248
391	0.1287770436
392	0.1287154147
393	0.1286605086
394	0.1284882305
395	0.128312798
396	0.1281701601
397	0.1280243263
398	0.1279369573
399	0.1278725196
400	0.1276256347
401	0.1274666298
402	0.1273626727
403	0.1272439781
404	0.1271938105
405	0.1270956706
406	0.1269842018
407	0.1268909994
408	0.1268580053
409	0.1268051679
410	0.1266726889
411	0.1266029657
412	0.1264536064
413	0.1263681681
414	0.1263164802
415	0.126078302
416	0.1259260731
417	0.1258533007
418	0.1257969031
419	0.1257244413
420	0.1255971835
421	0.1255275706
422	0.1254833631
423	0.1254093537
424	0.1252427044
425	0.1251377296
426	0.1249856017
427	0.1248671625
428	0.1247430168
429	0.1247033189
430	0.1246641713
431	0.1246259001
432	0.1245501986
433	0.1243952234
434	0.1242746614
435	0.1241862693
436	0.124058271
437	0.123946535
438	0.1238378644
439	0.1236795777
440	0.1235722927
441	0.1235217185
442	0.123462165
443	0.1233790904
444	0.1232846849
445	0.1232296234
446	0.1231588242
447	0.1230608034
448	0.1229604288
449	0.1229108196
450	0.1228405784
451	0.1226847006
452	0.1225165029
453	0.1224000156
454	0.1223151477
455	0.1222607381
456	0.1221845886
457	0.1220563879
458	0.121978461
459	0.1218755929
460	0.1217959968
461	0.1216634795
462	0.1215671
463	0.1214309128
464	0.1213267739
465	0.1212795895
466	0.1212023462
467	0.1211356696
468	0.1210306182
469	0.1209798043
470	0.1209107689
471	0.1208286623
472	0.1207784079
473	0.120673862
474	0.120523177
475	0.1203667288
476	0.1202248034
477	0.120152393
478	0.1200889936
479	0.1200063846
480	0.1198217539
481	0.1197268733
482	0.119529506
483	0.1194329796
484	0.1193664798
485	0.1193090799
486	0.1192327554
487	0.1191304067
488	0.119043327
489	0.1189512907
490	0.1188785588
491	0.1187941978
492	0.1186591093
493	0.118557716
494	0.11845802
495	0.1183471244
496	0.1182660312
497	0.1182069881
498	0.1181454947
499	0.1180179177
500	0.1179511312
501	0.1178494136
502	0.1177942894
503	0.1176925865
504	0.1175929627
505	0.1174817503
506	0.1173905704
507	0.1173317972
508	0.1172496126
509	0.117157131
510	0.1171027164
511	0.1170135115
512	0.1168805014
513	0.1168262803
514	0.1167840679
515	0.1167329167
516	0.1166637005
517	0.1166132092
518	0.1164984581
519	0.1164590628
520	0.1164082598
521	0.1163560604
522	0.1162415167
523	0.1162019438
524	0.1161158127
525	0.1160750737
526	0.1160268576
527	0.115935587
528	0.1158936146
529	0.1158373937
530	0.1157706033
531	0.115665943
532	0.1155947099
533	0.115555281
534	0.1154971307
535	0.115377203
536	0.1153435498
537	0.1152655519
538	0.1151736416
539	0.1151299831
540	0.1150598368
541	0.1149784117
542	0.1149025582
543	0.1148513091
544	0.1147977125
545	0.1146981341
546	0.1146336764
547	0.114558371
548	0.1145235963
549	0.1144349962
550	0.1143888814
551	0.1143422797
552	0.1142519866
553	0.1142069171
554	0.1141584298
555	0.114076165
556	0.1140278458
557	0.1139822327
558	0.1139323485
559	0.1139277035
560	0.1138813259
561	0.1138361813
562	0.1137775773
563	0.113720347
564	0.1136365341
565	0.1135664621
566	0.1135041123
567	0.113405324
568	0.1133608634
569	0.1133179257
570	0.1132481569
571	0.1131700328
572	0.1131348952
573	0.1130889676
574	0.1130289415
575	0.1129720384
576	0.112904542
577	0.1128108921
578	0.1127797937
579	0.1127376295
580	0.1126973103
581	0.1126498551
582	0.1125412283
583	0.1123785212
584	0.1122942649
585	0.1122639418
586	0.1122289392
587	0.1121881989
588	0.1120298136
589	0.1120113756
590	0.1119836146
591	0.1119380313
592	0.1118492388
593	0.1117883105
594	0.1117095804
595	0.1116372107
596	0.1115458957
597	0.1114773152
598	0.1113929424
599	0.1113234629
600	0.1112806957
601	0.1112043693
602	0.1111346637
603	0.111097941
604	0.1110331216
605	0.110963697
606	0.1108410423
607	0.1108035588
608	0.1107519519
609	0.110636031
610	0.1105668948
611	0.1104961645
612	0.1104729444
613	0.1103306258
614	0.1102548088
615	0.1101948323
616	0.1101465023
617	0.1100900397
618	0.1100864565
619	0.1099605964
620	0.1098491739
621	0.1097420385
622	0.1096863302
623	0.1096073725
624	0.1096038681
625	0.1095639514
626	0.1095136127
627	0.1094746597
628	0.1094228901
629	0.1093499725
630	0.1093467211
631	0.1093083455
632	0.1092555692
633	0.1091387788
634	0.1090389409
635	0.1089103951
636	0.1088741059
637	0.1088574896
638	0.1088221232
639	0.1087147995
640	0.1085915259
641	0.1085616246
642	0.1085230476
643	0.1085202692
644	0.108502685
645	0.1084245152
646	0.1083150271
647	0.1082464043
648	0.1081826834
649	0.1081139348
650	0.1080682023
651	0.1080410074
652	0.107979721
653	0.1079150414
654	0.1078512976
655	0.1078175564
656	0.1077665211
657	0.1077366725
658	0.107705617
659	0.107668819
660	0.1075282943
661	0.1074791839
662	0.1074399658
663	0.1073732838
664	0.1073521803
665	0.1073187239
666	0.1072841646
667	0.1072154162
668	0.1071952517
669	0.1071428378
670	0.1071182047
671	0.1070365687
672	0.106981774
673	0.1069165375
674	0.1068563109
675	0.1067809994
676	0.1067384419
677	0.1067112474
678	0.1066581752
679	0.1065874095
680	0.1065430028
681	0.1065173799
682	0.106457606
683	0.1064261792
684	0.1063931118
685	0.1063414594
686	0.1062204589
687	0.1062105121
688	0.1061588855
689	0.1061118791
690	0.1060628443
691	0.1059999691
692	0.105976942
693	0.1059307189
694	0.105823445
695	0.1057717377
696	0.105733786
697	0.1056841174
698	0.1056817967
699	0.1056594501
700	0.105588248
701	0.105563323
702	0.1055124697
703	0.1053937235
704	0.1053770172
705	0.1053423561
706	0.1052983556
707	0.1052444994
708	0.1052160441
709	0.105112663
710	0.1050288386
711	0.1049852801
712	0.1049609574
713	0.1049322363
714	0.1048676482
715	0.1047953406
716	0.1047559427
717	0.1046854847
718	0.1046325723
719	0.1045361928
720	0.1044701893
721	0.1044440757
722	0.1043869672
723	0.1042905118
724	0.1042334115
725	0.1042235718
726	0.1041888795
727	0.1041440186
728	0.1041069195
729	0.1040911868
730	0.1040120286
731	0.1039874164
732	0.1039162625
733	0.1038736521
734	0.1038489623
735	0.1038024943
736	0.1037618529
737	0.1037581239
738	0.1037271076
739	0.103699882
740	0.1035910397
741	0.103529104
742	0.1035008211
743	0.1034425683
744	0.1034235095
745	0.1033717196
746	0.1033683714
747	0.1033408888
748	0.1032967014
749	0.103276039
750	0.1032442449
751	0.1032128791
752	0.1031620929
753	0.1031533136
754	0.1031107576
755	0.1030933702
756	0.1030598177
757	0.10301799
758	0.1029808398
759	0.1029103986
760	0.1028645546
761	0.1028189971
762	0.1027716692
763	0.102753038
764	0.1027063691
765	0.1026442402
766	0.1026361154
767	0.1026138538
768	0.1025700386
769	0.1025374268
770	0.1024981203
771	0.1024402728
772	0.1024065502
773	0.102354586
774	0.102328293
775	0.1022555144
776	0.1021794676
777	0.1021305901
778	0.1021116843
779	0.1020680582
780	0.1020443879
781	0.1020058363
782	0.1019509604
783	0.1019001926
784	0.101872638
785	0.1018436112
786	0.1018404538
787	0.1018041333
788	0.1017465641
789	0.1016960566
790	0.1016829226
791	0.101659374
792	0.1016305777
793	0.1015991727
794	0.1015413576
795	0.1015289782
796	0.1014948527
797	0.1014506747
798	0.101418182
799	0.1013825319
800	0.1013359971
801	0.101317895
802	0.1012827565
803	0.1012708859
804	0.1011977653
805	0.1011627819
806	0.1011361377
807	0.1011087475
808	0.1011009758
809	0.1010764777
810	0.1010564924
811	0.1010192574
812	0.101016388
813	0.1009161819
814	0.1008975124
815	0.1008729235
816	0.1008159701
817	0.1007490327
818	0.1007257137
819	0.1006947935
820	0.1006347108
821	0.1005638258
822	0.100509448
823	0.100498257
824	0.1004453166
825	0.1003680509
826	0.1003051639
827	0.1002265039
828	0.1001918513
829	0.1001534164
830	0.1000974999
831	0.100043428
832	0.1000179601
833	0.09996934842
834	0.09989897696
835	0.0998783014
836	0.09984390161
837	0.09982926614
838	0.09978504253
839	0.09975994777
840	0.09973572614
841	0.09972905958
842	0.09967263202
843	0.09964911147
844	0.099588491
845	0.09954509552
846	0.09952618132
847	0.09949832184
848	0.09947696725
849	0.09942565543
850	0.0993569391
851	0.09930287691
852	0.09926186983
853	0.09922933428
854	0.09920992143
855	0.09913635421
856	0.0991305475
857	0.09909981499
858	0.09901616884
859	0.09900574703
860	0.0989805657
861	0.09894720608
862	0.09891121247
863	0.09885593422
864	0.09881857711
865	0.09879350341
866	0.09872487558
867	0.09867687037
868	0.09865795493
869	0.0986347978
870	0.09862932125
871	0.09861586075
872	0.0986078793
873	0.0985571047
874	0.09851046298
875	0.0984692838
876	0.09843267035
877	0.09836209655
878	0.09833246218
879	0.09831675204
880	0.09830166379
881	0.09826716632
882	0.09825275238
883	0.09821179188
884	0.09817056371
885	0.09812322308
886	0.09810553437
887	0.09807053324
888	0.09803247322
889	0.09796132177
890	0.09789697823
891	0.09786895052
892	0.0978395355
893	0.09779306373
894	0.09778669364
895	0.09775488574
896	0.09770457214
897	0.09769213834
898	0.09767650567
899	0.09763150246
900	0.09759250234
901	0.09756295835
902	0.09754648178
903	0.09752457758
904	0.09747970856
905	0.09744991759
906	0.09744446538
907	0.09738736087
908	0.09737238033
909	0.09734621425
910	0.09733039732
911	0.09731447953
912	0.09728009232
913	0.0972587528
914	0.09721883423
915	0.09719410675
916	0.09715691133
917	0.09712484402
918	0.09711298846
919	0.09708776386
920	0.09707062717
921	0.09701320763
922	0.09697489546
923	0.09695317129
924	0.09691692591
925	0.09682169084
926	0.09679175655
927	0.09676345236
928	0.096710701
929	0.09664065532
930	0.09659425483
931	0.09654187408
932	0.09649234998
933	0.0964642978
934	0.09644487708
935	0.09642573933
936	0.09642116164
937	0.09641192202
938	0.09634864029
939	0.09631535392
940	0.09628331927
941	0.09626529322
942	0.09624965961
943	0.09620744714
944	0.0961923369
945	0.09617164233
946	0.09614612129
947	0.09612029992
948	0.09610532959
949	0.09601666774
950	0.09598378719
951	0.0959583963
952	0.09592467316
953	0.09585660565
954	0.09584257608
955	0.0958294703
956	0.0957436191
957	0.09570466979
958	0.09567398702
959	0.09564260945
960	0.09561756877
961	0.09559665627
962	0.09558469528
963	0.09557347511
964	0.09552306412
965	0.09549373404
966	0.09547251483
967	0.09546177283
968	0.09543854014
969	0.09541989238
970	0.09539710267
971	0.09535595747
972	0.09531846606
973	0.0952832558
974	0.09522582321
975	0.09518717926
976	0.09515114711
977	0.0951309751
978	0.09511177017
979	0.09506915973
980	0.09502665147
981	0.09498663738
982	0.0949645588
983	0.09491072775
984	0.09486521201
985	0.09483711262
986	0.0948073739
987	0.09471092669
988	0.09467200533
989	0.09463856052
990	0.09460478214
991	0.09456060266
992	0.09452197192
993	0.09447277269
994	0.09442340935
995	0.09440133829
996	0.09438922063
997	0.09437072863
998	0.09434265813
999	0.09429707299
